DrugA,DrugB,SMILES_A,SMILES_B,LD50_A_mg/kg,LD50_B_mg/kg,Mixture_LD50_mg/kg,MW_A,MW_B,LD50_A_neglog,LD50_B_neglog,Mixture_neglog
Butyl ether,Ethyl acetate,CCCCOCCCC,CCOC(=O)C,10390.4,9831.8,11200.517999999998,130.231,88.106,1.0980821084263572,0.9523724492991003,0.9888592347165206
Butyl ether,Ethyl acrylate,CCCCOCCCC,CCOC(=O)C=C,10390.4,761.1099999999999,1584.3425,130.231,100.11699999999999,1.0980821084263572,2.1190603994765276,1.8615053778553665
Butyl ether,Ethyl alcohol,CCCCOCCCC,CCO,10390.4,15543.3,16884.9925,130.231,46.069,1.0980821084263572,0.4718655559401559,0.7177214445694087
Butyl ether,Ethylene glycol,CCCCOCCCC,OCCO,10390.4,7189.9800000000005,11578.2745,130.231,62.068000000000005,1.0980821084263572,0.9361400691300721,0.9193031884554892
Butyl ether,Formalin,CCCCOCCCC,C=O,10390.4,2016.5,1301.5079999999998,130.231,30.026,1.0980821084263572,1.1728992539194776,1.7893401709160641
Butyl ether,Isophorone,CCCCOCCCC,CC1=CC(=O)CC(C)(C)C1,10390.4,2104.44,4451.1495,130.231,138.20999999999998,1.0980821084263572,1.8174029189459762,1.4793466712206258
Butyl ether,Morpholine,CCCCOCCCC,C1COCCN1,10390.4,1631.34,2786.6685,130.231,87.122,1.0980821084263572,1.7275833515664596,1.5910503347849787
Butyl ether,Nitrobenzene,CCCCOCCCC,[O-][N+](=O)c1ccccc1,10390.4,599.5,740.051,130.231,123.11099999999996,1.0980821084263572,2.3125076715555126,2.2334155492800156
Butyl ether,Phenyl Cellosolve,CCCCOCCCC,c1ccccc1OCCO,10390.4,3614.56,4651.938,130.231,138.166,1.0980821084263572,1.582345746423963,1.4601137436313596
Butyl ether,PEG 400,CCCCOCCCC,OCCOCCOCCOCCOCCOCCOCCOCCO,10390.4,45232.8,24017.994,130.231,370.4390000000002,1.0980821084263572,0.9132632308859374,1.017984841719688
Butyl ether,Propylene glycol,CCCCOCCCC,CC(O)CO,10390.4,45894.8,27954.9,130.231,76.095,1.0980821084263572,0.21959263974080165,0.5670660199736792
Butyl ether,Propylene oxide,CCCCOCCCC,CC1CO1,10390.4,627.07,2007.651,130.231,58.08,1.0980821084263572,1.9667105837403391,1.6711574745190483
Butyl ether,Tergitol XD,CCCCOCCCC,CCCCCCCCCCCCCOCCOCCOCCO,10390.4,5999.6,6177.888,130.231,332.5250000000001,1.0980821084263572,1.7437020056790038,1.5734820321341942
Butyl ether,Tetrachloroethylene,CCCCOCCCC,ClC(Cl)=C(Cl)Cl,10390.4,12976.0,4354.45,130.231,165.834,1.0980821084263572,1.1065327393989566,1.531423765519134
Butyl ether,Toluene,CCCCOCCCC,Cc1ccccc1,10390.4,6762.6,13702.8465,130.231,92.14099999999999,1.0980821084263572,1.1343392211439922,0.9092393136763021
Butyl ether,Ucon 50HB260,CCCCOCCCC,CC(C)OCC(C)OCC(C)O,10390.4,5596.500000000001,5183.505,130.231,176.256,1.0980821084263572,1.4982274018082817,1.4707585406877999
Butyl ether,Ucon LB250,CCCCOCCCC,CC(C)OCC(C)OCC(C)O,10390.4,10605.0,19836.997,130.231,176.256,1.0980821084263572,1.2206332370522115,0.887906134834449
Carbon tetrachloride,Diethanolamine,ClC(Cl)(Cl)Cl,OCCNCCO,4909.52,877.6,1461.2130000000002,153.823,105.137,1.4959822435581474,2.07845896604771,1.9474891633779339
Carbon tetrachloride,Dioxane,ClC(Cl)(Cl)Cl,C1COCCO1,4909.52,6683.509999999999,4530.261499999999,153.823,88.106,1.4959822435581474,1.1200008825933447,1.4265346631558848
Carbon tetrachloride,Ethyl acetate,ClC(Cl)(Cl)Cl,CCOC(=O)C,4909.52,9831.8,14619.072,153.823,88.106,1.4959822435581474,0.9523724492991003,0.9177381296070182
Carbon tetrachloride,Ethyl acrylate,ClC(Cl)(Cl)Cl,CCOC(=O)C=C,4909.52,761.1099999999999,2104.218,153.823,100.11699999999999,1.4959822435581474,2.1190603994765276,1.7806103882463156
Carbon tetrachloride,Ethyl alcohol,ClC(Cl)(Cl)Cl,CCO,4909.52,15543.3,5822.860499999999,153.823,46.069,1.4959822435581474,0.4718655559401559,1.2346290319261857
Carbon tetrachloride,Ethylene glycol,ClC(Cl)(Cl)Cl,OCCO,4909.52,7189.9800000000005,10082.2215,153.823,62.068000000000005,1.4959822435581474,0.9361400691300721,1.0296483079272591
Carbon tetrachloride,Formalin,ClC(Cl)(Cl)Cl,C=O,4909.52,2016.5,6743.550000000001,153.823,30.026,1.4959822435581474,1.1728992539194776,1.1345426943871542
Carbon tetrachloride,Isophorone,ClC(Cl)(Cl)Cl,CC1=CC(=O)CC(C)(C)C1,4909.52,2104.44,1673.8050000000003,153.823,138.20999999999998,1.4959822435581474,1.8174029189459762,1.9406970733854478
Carbon tetrachloride,Morpholine,ClC(Cl)(Cl)Cl,C1COCCN1,4909.52,1631.34,1243.2779999999998,153.823,87.122,1.4959822435581474,1.7275833515664596,1.9863196739430502
Carbon tetrachloride,Nitrobenzene,ClC(Cl)(Cl)Cl,[O-][N+](=O)c1ccccc1,4909.52,599.5,816.9525,153.823,123.11099999999996,1.4959822435581474,2.3125076715555126,2.229149476843986
Carbon tetrachloride,Phenyl Cellosolve,ClC(Cl)(Cl)Cl,c1ccccc1OCCO,4909.52,3614.56,3857.976,153.823,138.166,1.4959822435581474,1.582345746423963,1.5779769734446476
Carbon tetrachloride,PEG 400,ClC(Cl)(Cl)Cl,OCCOCCOCCOCCOCCOCCOCCOCCO,4909.52,45232.8,6712.452000000001,153.823,370.4390000000002,1.4959822435581474,0.9132632308859374,1.591637191164947
Carbon tetrachloride,Propylene glycol,ClC(Cl)(Cl)Cl,CC(O)CO,4909.52,45894.8,9709.96,153.823,76.095,1.4959822435581474,0.21959263974080165,1.0733255364783372
Carbon tetrachloride,Propylene oxide,ClC(Cl)(Cl)Cl,CC1CO1,4909.52,627.07,1340.5645000000002,153.823,58.08,1.4959822435581474,1.9667105837403391,1.8978193950880846
Carbon tetrachloride,Tergitol XD,ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCOCCOCCOCCO,4909.52,5999.6,9287.673,153.823,332.5250000000001,1.4959822435581474,1.7437020056790038,1.4180102222320732
Carbon tetrachloride,Tetrachloroethylene,ClC(Cl)(Cl)Cl,ClC(Cl)=C(Cl)Cl,4909.52,12976.0,4110.048,153.823,165.834,1.4959822435581474,1.1065327393989566,1.5898073296969764
Carbon tetrachloride,Toluene,ClC(Cl)(Cl)Cl,Cc1ccccc1,4909.52,6762.6,3599.2125,153.823,92.14099999999999,1.4959822435581474,1.1343392211439922,1.533634063041502
Carbon tetrachloride,Ucon 50HB260,ClC(Cl)(Cl)Cl,CC(C)OCC(C)OCC(C)O,4909.52,5596.500000000001,6218.688,153.823,176.256,1.4959822435581474,1.4982274018082817,1.4238891310204778
Carbon tetrachloride,Ucon LB250,ClC(Cl)(Cl)Cl,CC(C)OCC(C)OCC(C)O,4909.52,10605.0,10065.708,153.823,176.256,1.4959822435581474,1.2206332370522115,1.2147435716102113
Diethanolamine,Dioxane,OCCNCCO,C1COCCO1,877.6,6683.509999999999,1723.17,105.137,88.106,2.07845896604771,1.1200008825933447,1.7487456503543675
Diethanolamine,Ethyl acetate,OCCNCCO,CCOC(=O)C,877.6,9831.8,1460.2695,105.137,88.106,2.07845896604771,0.9523724492991003,1.820640761016945
Diethanolamine,Ethyl acrylate,OCCNCCO,CCOC(=O)C=C,877.6,761.1099999999999,2930.3700000000003,105.137,100.11699999999999,2.07845896604771,2.1190603994765276,1.5443391742225656
Diethanolamine,Ethyl alcohol,OCCNCCO,CCO,877.6,15543.3,1007.124,105.137,46.069,2.07845896604771,0.4718655559401559,1.875456083637419
Diethanolamine,Ethylene glycol,OCCNCCO,OCCO,877.6,7189.9800000000005,2215.525,105.137,62.068000000000005,2.07845896604771,0.9361400691300721,1.5767426095426784
Diethanolamine,Formalin,OCCNCCO,C=O,877.6,2016.5,667.0350000000001,105.137,30.026,2.07845896604771,1.1728992539194776,2.005679204511295
Diethanolamine,Isophorone,OCCNCCO,CC1=CC(=O)CC(C)(C)C1,877.6,2104.44,1684.68,105.137,138.20999999999998,2.07845896604771,1.8174029189459762,1.8586785808493582
Diethanolamine,Morpholine,OCCNCCO,C1COCCN1,877.6,1631.34,1211.9039999999998,105.137,87.122,2.07845896604771,1.7275833515664596,1.8993884645097763
Diethanolamine,Nitrobenzene,OCCNCCO,[O-][N+](=O)c1ccccc1,877.6,599.5,1009.092,105.137,123.11099999999996,2.07845896604771,2.3125076715555126,2.0534462219618566
Diethanolamine,Phenyl Cellosolve,OCCNCCO,c1ccccc1OCCO,877.6,3614.56,1860.354,105.137,138.166,2.07845896604771,1.582345746423963,1.815521875883107
Diethanolamine,PEG 400,OCCNCCO,OCCOCCOCCOCCOCCOCCOCCOCCO,877.6,45232.8,1352.7999999999995,105.137,370.4390000000002,2.07845896604771,0.9132632308859374,2.2449563395227567
Diethanolamine,Propylene glycol,OCCNCCO,CC(O)CO,877.6,45894.8,1883.439,105.137,76.095,2.07845896604771,0.21959263974080165,1.682253328475532
Diethanolamine,Propylene oxide,OCCNCCO,CC1CO1,877.6,627.07,1009.296,105.137,58.08,2.07845896604771,1.9667105837403391,1.907716843327564
Diethanolamine,Tergitol XD,OCCNCCO,CCCCCCCCCCCCCOCCOCCOCCO,877.6,5999.6,2128.959,105.137,332.5250000000001,2.07845896604771,1.7437020056790038,2.011941547198573
Diethanolamine,Tetrachloroethylene,OCCNCCO,ClC(Cl)=C(Cl)Cl,877.6,12976.0,2746.1900000000005,105.137,165.834,2.07845896604771,1.1065327393989566,1.6931622370362194
Diethanolamine,Toluene,OCCNCCO,Cc1ccccc1,877.6,6762.6,1516.208,105.137,92.14099999999999,2.07845896604771,1.1343392211439922,1.8132898769554757
Diethanolamine,Ucon 50HB260,OCCNCCO,CC(C)OCC(C)OCC(C)O,877.6,5596.500000000001,1866.8165000000004,105.137,176.256,2.07845896604771,1.4982274018082817,1.8771816631800724
Diethanolamine,Ucon LB250,OCCNCCO,CC(C)OCC(C)OCC(C)O,877.6,10605.0,1788.451,105.137,176.256,2.07845896604771,1.2206332370522115,1.8958062481120164
Dioxane,Ethyl acetate,C1COCCO1,CCOC(=O)C,6683.509999999999,9831.8,11223.0,88.106,88.106,1.1200008825933447,0.9523724492991003,0.8948965218637981
Dioxane,Ethyl acrylate,C1COCCO1,CCOC(=O)C=C,6683.509999999999,761.1099999999999,1304.5500000000002,88.106,100.11699999999999,1.1200008825933447,2.1190603994765276,1.85818196636263
Dioxane,Ethyl alcohol,C1COCCO1,CCO,6683.509999999999,15543.3,14547.759,88.106,46.069,1.1200008825933447,0.4718655559401559,0.6638455104296763
Dioxane,Ethylene glycol,C1COCCO1,OCCO,6683.509999999999,7189.9800000000005,12845.956,88.106,62.068000000000005,1.1200008825933447,0.9361400691300721,0.7667983228890419
Dioxane,Formalin,C1COCCO1,C=O,6683.509999999999,2016.5,2166.5215,88.106,30.026,1.1200008825933447,1.1728992539194776,1.435574557842031
Dioxane,Isophorone,C1COCCO1,CC1=CC(=O)CC(C)(C)C1,6683.509999999999,2104.44,3747.696,88.106,138.20999999999998,1.1200008825933447,1.8174029189459762,1.479920907763347
Dioxane,Morpholine,C1COCCO1,C1COCCN1,6683.509999999999,1631.34,3830.1,88.106,87.122,1.1200008825933447,1.7275833515664596,1.3593633953141935
Dioxane,Nitrobenzene,C1COCCO1,[O-][N+](=O)c1ccccc1,6683.509999999999,599.5,745.4880000000002,88.106,123.11099999999996,1.1200008825933447,2.3125076715555126,2.151258217129543
Dioxane,Phenyl Cellosolve,C1COCCO1,c1ccccc1OCCO,6683.509999999999,3614.56,5403.685,88.106,138.166,1.1200008825933447,1.582345746423963,1.320910795380614
Dioxane,PEG 400,C1COCCO1,OCCOCCOCCOCCOCCOCCOCCOCCO,6683.509999999999,45232.8,22295.037,88.106,370.4390000000002,1.1200008825933447,0.9132632308859374,1.0121437691476785
Dioxane,Propylene glycol,C1COCCO1,CC(O)CO,6683.509999999999,45894.8,22902.7955,88.106,76.095,1.1200008825933447,0.21959263974080165,0.5544573067517784
Dioxane,Propylene oxide,C1COCCO1,CC1CO1,6683.509999999999,627.07,1772.804,88.106,58.08,1.1200008825933447,1.9667105837403391,1.615215064306092
Dioxane,Tergitol XD,C1COCCO1,CCCCCCCCCCCCCOCCOCCOCCO,6683.509999999999,5999.6,10530.9295,88.106,332.5250000000001,1.1200008825933447,1.7437020056790038,1.300404575483504
Dioxane,Tetrachloroethylene,C1COCCO1,ClC(Cl)=C(Cl)Cl,6683.509999999999,12976.0,3355.92,88.106,165.834,1.1200008825933447,1.1065327393989566,1.5778895202256604
Dioxane,Toluene,C1COCCO1,Cc1ccccc1,6683.509999999999,6762.6,7466.05,88.106,92.14099999999999,1.1200008825933447,1.1343392211439922,1.0817471554029283
Dioxane,Ucon 50HB260,C1COCCO1,CC(C)OCC(C)OCC(C)O,6683.509999999999,5596.500000000001,15218.398000000005,88.106,176.256,1.1200008825933447,1.4982274018082817,0.9388000953276465
Dioxane,Ucon LB250,C1COCCO1,CC(C)OCC(C)OCC(C)O,6683.509999999999,10605.0,11735.622,88.106,176.256,1.1200008825933447,1.2206332370522115,1.05166292055379
Ethyl acetate,Ethyl acrylate,CCOC(=O)C,CCOC(=O)C=C,9831.8,761.1099999999999,1431.553,88.106,100.11699999999999,0.9523724492991003,2.1190603994765276,1.8178352640704232
Ethyl acetate,Ethyl alcohol,CCOC(=O)C,CCO,9831.8,15543.3,16481.3315,88.106,46.069,0.9523724492991003,0.4718655559401559,0.609649313570915
Ethyl acetate,Ethylene glycol,CCOC(=O)C,OCCO,9831.8,7189.9800000000005,14091.902500000002,88.106,62.068000000000005,0.9523724492991003,0.9361400691300721,0.7265951233293315
Ethyl acetate,Formalin,CCOC(=O)C,C=O,9831.8,2016.5,1167.312,88.106,30.026,0.9523724492991003,1.1728992539194776,1.7041506109543485
Ethyl acetate,Isophorone,CCOC(=O)C,CC1=CC(=O)CC(C)(C)C1,9831.8,2104.44,3018.55,88.106,138.20999999999998,0.9523724492991003,1.8174029189459762,1.5738868889484339
Ethyl acetate,Morpholine,CCOC(=O)C,C1COCCN1,9831.8,1631.34,3543.104,88.106,87.122,0.9523724492991003,1.7275833515664596,1.393189608139788
Ethyl acetate,Nitrobenzene,CCOC(=O)C,[O-][N+](=O)c1ccccc1,9831.8,599.5,1035.793,88.106,123.11099999999996,0.9523724492991003,2.3125076715555126,2.008425902523466
Ethyl acetate,Phenyl Cellosolve,CCOC(=O)C,c1ccccc1OCCO,9831.8,3614.56,6736.446,88.106,138.166,0.9523724492991003,1.582345746423963,1.2251699871139605
Ethyl acetate,PEG 400,CCOC(=O)C,OCCOCCOCCOCCOCCOCCOCCOCCO,9831.8,45232.8,24504.13,88.106,370.4390000000002,0.9523724492991003,0.9132632308859374,0.9711126787366616
Ethyl acetate,Propylene glycol,CCOC(=O)C,CC(O)CO,9831.8,45894.8,14741.397,88.106,76.095,0.9523724492991003,0.21959263974080165,0.7458071597046687
Ethyl acetate,Propylene oxide,CCOC(=O)C,CC1CO1,9831.8,627.07,987.9210000000002,88.106,58.08,0.9523724492991003,1.9667105837403391,1.869153570036206
Ethyl acetate,Tergitol XD,CCOC(=O)C,CCCCCCCCCCCCCOCCOCCOCCO,9831.8,5999.6,18742.005,88.106,332.5250000000001,0.9523724492991003,1.7437020056790038,1.0500552314436629
Ethyl acetate,Tetrachloroethylene,CCOC(=O)C,ClC(Cl)=C(Cl)Cl,9831.8,12976.0,8889.528,88.106,165.834,0.9523724492991003,1.1065327393989566,1.1548224173861596
Ethyl acetate,Toluene,CCOC(=O)C,Cc1ccccc1,9831.8,6762.6,15175.3665,88.106,92.14099999999999,0.9523724492991003,1.1343392211439922,0.7736988609530613
Ethyl acetate,Ucon 50HB260,CCOC(=O)C,CC(C)OCC(C)OCC(C)O,9831.8,5596.500000000001,8031.503999999998,88.106,176.256,0.9523724492991003,1.4982274018082817,1.2163721531604068
Ethyl acetate,Ucon LB250,CCOC(=O)C,CC(C)OCC(C)OCC(C)O,9831.8,10605.0,14212.512,88.106,176.256,0.9523724492991003,1.2206332370522115,0.9684981887690202
Ethyl acrylate,Ethyl alcohol,CCOC(=O)C=C,CCO,761.1099999999999,15543.3,1131.931,100.11699999999999,46.069,2.1190603994765276,0.4718655559401559,1.8100558332276857
Ethyl acrylate,Ethylene glycol,CCOC(=O)C=C,OCCO,761.1099999999999,7189.9800000000005,1866.5850000000005,100.11699999999999,62.068000000000005,2.1190603994765276,0.9361400691300721,1.6379329179983928
Ethyl acrylate,Formalin,CCOC(=O)C=C,C=O,761.1099999999999,2016.5,1150.011,100.11699999999999,30.026,2.1190603994765276,1.1728992539194776,1.7526888235624352
Ethyl acrylate,Isophorone,CCOC(=O)C=C,CC1=CC(=O)CC(C)(C)C1,761.1099999999999,2104.44,1333.0800000000002,100.11699999999999,138.20999999999998,2.1190603994765276,1.8174029189459762,1.9512870377548404
Ethyl acrylate,Nitrobenzene,CCOC(=O)C=C,[O-][N+](=O)c1ccccc1,761.1099999999999,599.5,616.814,100.11699999999999,123.11099999999996,2.1190603994765276,2.3125076715555126,2.257564450112992
Ethyl acrylate,Phenyl Cellosolve,CCOC(=O)C=C,c1ccccc1OCCO,761.1099999999999,3614.56,1714.131,100.11699999999999,138.166,2.1190603994765276,1.582345746423963,1.8420190544082202
Ethyl acrylate,PEG 400,CCOC(=O)C=C,OCCOCCOCCOCCOCCOCCOCCOCCO,761.1099999999999,45232.8,1330.2725,100.11699999999999,370.4390000000002,2.1190603994765276,0.9132632308859374,2.247640706517757
Ethyl acrylate,Propylene glycol,CCOC(=O)C=C,CC(O)CO,761.1099999999999,45894.8,1408.113,100.11699999999999,76.095,2.1190603994765276,0.21959263974080165,1.7963679767743823
Ethyl acrylate,Propylene oxide,CCOC(=O)C=C,CC1CO1,761.1099999999999,627.07,821.4,100.11699999999999,58.08,2.1190603994765276,1.9667105837403391,1.9836135492290987
Ethyl acrylate,Tergitol XD,CCOC(=O)C=C,CCCCCCCCCCCCCOCCOCCOCCO,761.1099999999999,5999.6,1389.831,100.11699999999999,332.5250000000001,2.1190603994765276,1.7437020056790038,2.192136687571713
Ethyl acrylate,Tetrachloroethylene,CCOC(=O)C=C,ClC(Cl)=C(Cl)Cl,761.1099999999999,12976.0,1801.4205000000002,100.11699999999999,165.834,2.1190603994765276,1.1065327393989566,1.8681565313153083
Ethyl acrylate,Toluene,CCOC(=O)C=C,Cc1ccccc1,761.1099999999999,6762.6,1672.5,100.11699999999999,92.14099999999999,2.1190603994765276,1.1343392211439922,1.759488298065694
Ethyl acrylate,Ucon 50HB260,CCOC(=O)C=C,CC(C)OCC(C)OCC(C)O,761.1099999999999,5596.500000000001,1187.0845000000002,100.11699999999999,176.256,2.1190603994765276,1.4982274018082817,2.0659839827673467
Ethyl acrylate,Ucon LB250,CCOC(=O)C=C,CC(C)OCC(C)OCC(C)O,761.1099999999999,10605.0,2846.2490000000003,100.11699999999999,176.256,2.1190603994765276,1.2206332370522115,1.6861927260816771
Ethyl alcohol,Ethylene glycol,CCO,OCCO,15543.3,7189.9800000000005,38553.54000000001,46.069,62.068000000000005,0.4718655559401559,0.9361400691300721,0.1468800599964212
Ethyl alcohol,Formalin,CCO,C=O,15543.3,2016.5,1785.05,46.069,30.026,0.4718655559401559,1.1728992539194776,1.328675740319731
Ethyl alcohol,Isophorone,CCO,CC1=CC(=O)CC(C)(C)C1,15543.3,2104.44,2711.8080000000004,46.069,138.20999999999998,0.4718655559401559,1.8174029189459762,1.5311869136058576
Ethyl alcohol,Morpholine,CCO,C1COCCN1,15543.3,1631.34,2278.226,46.069,87.122,0.4718655559401559,1.7275833515664596,1.4658480800681122
Ethyl alcohol,Nitrobenzene,CCO,[O-][N+](=O)c1ccccc1,15543.3,599.5,998.97,46.069,123.11099999999996,0.4718655559401559,2.3125076715555126,1.927766578805835
Ethyl alcohol,Phenyl Cellosolve,CCO,c1ccccc1OCCO,15543.3,3614.56,6042.6905,46.069,138.166,0.4718655559401559,1.582345746423963,1.1831117922953445
Ethyl alcohol,PEG 400,CCO,OCCOCCOCCOCCOCCOCCOCCOCCO,15543.3,45232.8,38369.7135,46.069,370.4390000000002,0.4718655559401559,0.9132632308859374,0.7346047953806782
Ethyl alcohol,Propylene glycol,CCO,CC(O)CO,15543.3,45894.8,25655.85,46.069,76.095,0.4718655559401559,0.21959263974080165,0.3767268408919583
Ethyl alcohol,Propylene oxide,CCO,CC1CO1,15543.3,627.07,3135.3200000000006,46.069,58.08,0.4718655559401559,1.9667105837403391,1.2203432359018478
Ethyl alcohol,Tergitol XD,CCO,CCCCCCCCCCCCCOCCOCCOCCO,15543.3,5999.6,7258.249500000001,46.069,332.5250000000001,0.4718655559401559,1.7437020056790038,1.4163118384161415
Ethyl alcohol,Tetrachloroethylene,CCO,ClC(Cl)=C(Cl)Cl,15543.3,12976.0,9024.373,46.069,165.834,0.4718655559401559,1.1065327393989566,1.0696900720883165
Ethyl alcohol,Toluene,CCO,Cc1ccccc1,15543.3,6762.6,5931.792,46.069,92.14099999999999,0.4718655559401559,1.1343392211439922,1.0663235573464867
Ethyl alcohol,Ucon 50HB260,CCO,CC(C)OCC(C)OCC(C)O,15543.3,5596.500000000001,8036.429999999999,46.069,176.256,0.4718655559401559,1.4982274018082817,1.140895139115221
Ethyl alcohol,Ucon LB250,CCO,CC(C)OCC(C)OCC(C)O,15543.3,10605.0,19804.191,46.069,176.256,0.4718655559401559,1.2206332370522115,0.74920119912428
Ethylene glycol,Formalin,OCCO,C=O,7189.9800000000005,2016.5,3106.23,62.068000000000005,30.026,0.9361400691300721,1.1728992539194776,1.1709677310049666
Ethylene glycol,Isophorone,OCCO,CC1=CC(=O)CC(C)(C)C1,7189.9800000000005,2104.44,4455.786,62.068000000000005,138.20999999999998,0.9361400691300721,1.8174029189459762,1.3516789255541857
Ethylene glycol,Morpholine,OCCO,C1COCCN1,7189.9800000000005,1631.34,5841.66,62.068000000000005,87.122,0.9361400691300721,1.7275833515664596,1.1061734419976652
Ethylene glycol,Nitrobenzene,OCCO,[O-][N+](=O)c1ccccc1,7189.9800000000005,599.5,1002.2520000000002,62.068000000000005,123.11099999999996,0.9361400691300721,2.3125076715555126,1.9655848072743878
Ethylene glycol,Phenyl Cellosolve,OCCO,c1ccccc1OCCO,7189.9800000000005,3614.56,8923.1275,62.068000000000005,138.166,0.9361400691300721,1.582345746423963,1.0499907289834667
Ethylene glycol,PEG 400,OCCO,OCCOCCOCCOCCOCCOCCOCCOCCO,7189.9800000000005,45232.8,15205.184999999998,62.068000000000005,370.4390000000002,0.9361400691300721,0.9132632308859374,1.1529714365927908
Ethylene glycol,Propylene glycol,OCCO,CC(O)CO,7189.9800000000005,45894.8,28176.6135,62.068000000000005,76.095,0.9361400691300721,0.21959263974080165,0.3894729642606084
Ethylene glycol,Propylene oxide,OCCO,CC1CO1,7189.9800000000005,627.07,2394.994,62.068000000000005,58.08,0.9361400691300721,1.9667105837403391,1.399382120464568
Ethylene glycol,Tergitol XD,OCCO,CCCCCCCCCCCCCOCCOCCOCCO,7189.9800000000005,5999.6,8979.9225,62.068000000000005,332.5250000000001,0.9361400691300721,1.7437020056790038,1.341846792460259
Ethylene glycol,Tetrachloroethylene,OCCO,ClC(Cl)=C(Cl)Cl,7189.9800000000005,12976.0,13033.642500000004,62.068000000000005,165.834,0.9361400691300721,1.1065327393989566,0.9416523362197219
Ethylene glycol,Toluene,OCCO,Cc1ccccc1,7189.9800000000005,6762.6,7066.62,62.068000000000005,92.14099999999999,0.9361400691300721,1.1343392211439922,1.0378679870210281
Ethylene glycol,Ucon 50HB260,OCCO,CC(C)OCC(C)OCC(C)O,7189.9800000000005,5596.500000000001,9154.8975,62.068000000000005,176.256,0.9361400691300721,1.4982274018082817,1.114484297527999
Ethylene glycol,Ucon LB250,OCCO,CC(C)OCC(C)OCC(C)O,7189.9800000000005,10605.0,13745.865000000002,62.068000000000005,176.256,0.9361400691300721,1.2206332370522115,0.9379657094189447
Formalin,Isophorone,C=O,CC1=CC(=O)CC(C)(C)C1,2016.5,2104.44,2418.6195,30.026,138.20999999999998,1.1728992539194776,1.8174029189459762,1.5413213882690011
Formalin,Morpholine,C=O,C1COCCN1,2016.5,1631.34,1947.0645,30.026,87.122,1.1728992539194776,1.7275833515664596,1.4783245443328235
Formalin,Nitrobenzene,C=O,[O-][N+](=O)c1ccccc1,2016.5,599.5,750.7920000000001,30.026,123.11099999999996,1.1728992539194776,2.3125076715555126,2.008530502831214
Formalin,Phenyl Cellosolve,C=O,c1ccccc1OCCO,2016.5,3614.56,2357.496,30.026,138.166,1.1728992539194776,1.582345746423963,1.5523243746718363
Formalin,PEG 400,C=O,OCCOCCOCCOCCOCCOCCOCCOCCO,2016.5,45232.8,5603.777,30.026,370.4390000000002,1.1728992539194776,0.9132632308859374,1.5530537253848935
Formalin,Propylene glycol,C=O,CC(O)CO,2016.5,45894.8,2736.1620000000003,30.026,76.095,1.1728992539194776,0.21959263974080165,1.2876295310201156
Formalin,Propylene oxide,C=O,CC1CO1,2016.5,627.07,1619.619,30.026,58.08,1.1728992539194776,1.9667105837403391,1.434562626215952
Formalin,Tergitol XD,C=O,CCCCCCCCCCCCCOCCOCCOCCO,2016.5,5999.6,1578.1000000000004,30.026,332.5250000000001,1.1728992539194776,1.7437020056790038,2.0602045918545397
Formalin,Tetrachloroethylene,C=O,ClC(Cl)=C(Cl)Cl,2016.5,12976.0,2953.3680000000004,30.026,165.834,1.1728992539194776,1.1065327393989566,1.5205981895552836
Formalin,Toluene,C=O,Cc1ccccc1,2016.5,6762.6,1449.1585000000002,30.026,92.14099999999999,1.1728992539194776,1.1343392211439922,1.6248080250547805
Formalin,Ucon 50HB260,C=O,CC(C)OCC(C)OCC(C)O,2016.5,5596.500000000001,3498.9000000000005,30.026,176.256,1.1728992539194776,1.4982274018082817,1.4694998074327488
Formalin,Ucon LB250,C=O,CC(C)OCC(C)OCC(C)O,2016.5,10605.0,2459.93,30.026,176.256,1.1728992539194776,1.2206332370522115,1.6225085888237558
Isophorone,Morpholine,CC1=CC(=O)CC(C)(C)C1,C1COCCN1,2104.44,1631.34,1575.845,138.20999999999998,87.122,1.8174029189459762,1.7275833515664596,1.8542793776800948
Isophorone,Nitrobenzene,CC1=CC(=O)CC(C)(C)C1,[O-][N+](=O)c1ccccc1,2104.44,599.5,1403.703,138.20999999999998,123.11099999999996,1.8174029189459762,2.3125076715555126,1.968869087687694
Isophorone,Phenyl Cellosolve,CC1=CC(=O)CC(C)(C)C1,c1ccccc1OCCO,2104.44,3614.56,5921.100000000001,138.20999999999998,138.166,1.8174029189459762,1.582345746423963,1.368067935479119
Isophorone,PEG 400,CC1=CC(=O)CC(C)(C)C1,OCCOCCOCCOCCOCCOCCOCCOCCO,2104.44,45232.8,4916.247,138.20999999999998,370.4390000000002,1.8174029189459762,0.9132632308859374,1.713754504949013
Isophorone,Propylene glycol,CC1=CC(=O)CC(C)(C)C1,CC(O)CO,2104.44,45894.8,2813.1240000000003,138.20999999999998,76.095,1.8174029189459762,0.21959263974080165,1.5808134322210095
Isophorone,Propylene oxide,CC1=CC(=O)CC(C)(C)C1,CC1CO1,2104.44,627.07,2403.027,138.20999999999998,58.08,1.8174029189459762,1.9667105837403391,1.6111095288642778
Isophorone,Tergitol XD,CC1=CC(=O)CC(C)(C)C1,CCCCCCCCCCCCCOCCOCCOCCO,2104.44,5999.6,4958.491500000001,138.20999999999998,332.5250000000001,1.8174029189459762,1.7437020056790038,1.6763969213355863
